article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc,text_to_embed,image_url
0698593001,0698593,Max sporty set,270,Garment Set,Garment Full body,1010005,Colour blocking,73,Dark Blue,4,Dark,2,Blue,6545,Baby Boy Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1005,Jersey Fancy,"Set with a long-sleeved top and pair of trousers in soft cotton sweatshirt fabric. Top with a press-stud on one shoulder and ribbing around the neckline, cuffs and hem. Trousers with an elasticated drawstring waist, pockets in the side seams and ribbed hems. Soft brushed inside.","Max sporty set Garment Set Garment Full body Colour blocking Dark Blue Dark Blue Baby Boy Jersey Fancy Baby Sizes 50-98 Baby/Children Baby Boy Jersey Fancy Set with a long-sleeved top and pair of trousers in soft cotton sweatshirt fabric. Top with a press-stud on one shoulder and ribbing around the neckline, cuffs and hem. Trousers with an elasticated drawstring waist, pockets in the side seams and ribbed hems. Soft brushed inside.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/069/0698593001.jpg
0739661001,0739661,Novalie,265,Dress,Garment Full body,1010001,All over pattern,10,White,3,Light,9,White,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Sleeveless dress with a top in cotton jersey and skirt in woven fabric. Open chest pocket with an embroidered detail on the front, patch side pockets and an elasticated seam at the waist with a decorative bow.","Novalie Dress Garment Full body All over pattern White Light White Kids Girl Jersey Fancy Children Sizes 92-140 Baby/Children Kids Girl Jersey Fancy Sleeveless dress with a top in cotton jersey and skirt in woven fabric. Open chest pocket with an embroidered detail on the front, patch side pockets and an elasticated seam at the waist with a decorative bow.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/073/0739661001.jpg
0893822003,0893822,Ninni low new jumpsuit,268,Dungarees,Garment Full body,1010016,Solid,52,Pink,7,Medium,4,Pink,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Round-necked playsuit in pleated jersey with a sheen. Raglan butterfly sleeves, a narrow, elasticated seam at the waist and raw edges at the sleeves and hem.","Ninni low new jumpsuit Dungarees Garment Full body Solid Pink Medium Pink Kids Girl Jersey Fancy Children Sizes 92-140 Baby/Children Kids Girl Jersey Fancy Round-necked playsuit in pleated jersey with a sheen. Raglan butterfly sleeves, a narrow, elasticated seam at the waist and raw edges at the sleeves and hem.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/089/0893822003.jpg
0747040003,0747040,NICKY set,270,Garment Set,Garment Full body,1010008,Front print,73,Dark Blue,7,Medium,2,Blue,6564,Newborn,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1005,Jersey Fancy,"Set with a T-shirt and shorts in soft, organic cotton jersey. T-shirt with a print motif on the front and lapped shoulders. Ribbed shorts with a small appliqué at the top, an elasticated waist and sewn-in turn-ups at the hems.","NICKY set Garment Set Garment Full body Front print Dark Blue Medium Blue Newborn Baby Sizes 50-98 Baby/Children Baby Essentials & Complements Jersey Fancy Set with a T-shirt and shorts in soft, organic cotton jersey. T-shirt with a print motif on the front and lapped shoulders. Ribbed shorts with a small appliqué at the top, an elasticated waist and sewn-in turn-ups at the hems.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/074/0747040003.jpg
0757714001,0757714,Nina set,270,Garment Set,Garment Full body,1010002,Application/3D,51,Light Pink,1,Dusty Light,4,Pink,6525,Baby Girl Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,40,Baby Girl,1005,Jersey Fancy,"Set with a long-sleeved top and pair of trousers. Top in lightweight sweatshirt fabric with a press-stud on one shoulder and ribbing around the neckline, cuffs and hem. Soft brushed inside. Trousers with an elasticated waist.","Nina set Garment Set Garment Full body Application/3D Light Pink Dusty Light Pink Baby Girl Jersey Fancy Baby Sizes 50-98 Baby/Children Baby Girl Jersey Fancy Set with a long-sleeved top and pair of trousers. Top in lightweight sweatshirt fabric with a press-stud on one shoulder and ribbing around the neckline, cuffs and hem. Soft brushed inside. Trousers with an elasticated waist.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/075/0757714001.jpg
0806185019,0806185,James leggings,273,Leggings/Tights,Garment Lower body,1010001,All over pattern,73,Dark Blue,7,Medium,2,Blue,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,Leggings in soft cotton jersey with an elasticated waist.,James leggings Leggings/Tights Garment Lower body All over pattern Dark Blue Medium Blue Kids Girl Jersey Fancy Children Sizes 92-140 Baby/Children Kids Girl Jersey Fancy Leggings in soft cotton jersey with an elasticated waist.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/080/0806185019.jpg
0591702003,0591702,EAGLE JOGGER,272,Trousers,Garment Lower body,1010018,Treatment,19,Greenish Khaki,4,Dark,20,Khaki green,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,"Joggers in washed sweatshirt fabric with an elasticated drawstring waist, zipped side pockets and a back pocket. Tapered legs with decorative stitching at the knees and ribbed hems.","EAGLE JOGGER Trousers Garment Lower body Treatment Greenish Khaki Dark Khaki green Kids Boy Jersey Fancy Children Sizes 92-140 Baby/Children Kids Boy Jersey Fancy Joggers in washed sweatshirt fabric with an elasticated drawstring waist, zipped side pockets and a back pocket. Tapered legs with decorative stitching at the knees and ribbed hems.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/059/0591702003.jpg
0808051003,0808051,Zelda leggings,273,Leggings/Tights,Garment Lower body,1010002,Application/3D,12,Light Beige,1,Dusty Light,11,Beige,6525,Baby Girl Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,40,Baby Girl,1005,Jersey Fancy,Leggings in sturdy jersey with covered elastication at the waist and a print motif on the knees. Brushed inside.,Zelda leggings Leggings/Tights Garment Lower body Application/3D Light Beige Dusty Light Beige Baby Girl Jersey Fancy Baby Sizes 50-98 Baby/Children Baby Girl Jersey Fancy Leggings in sturdy jersey with covered elastication at the waist and a print motif on the knees. Brushed inside.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/080/0808051003.jpg
0720876003,0720876,Chino knit 79,272,Trousers,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,7956,Kids Boy Denim,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1016,Trousers Denim,"Pull-on jeans in supersoft denim with a drawstring waist, and zip fly and press-stud. Side pockets, back pockets and slim legs with straight hems.","Chino knit 79 Trousers Garment Lower body Denim Light Blue Dusty Light Blue Kids Boy Denim Children Sizes 92-140 Baby/Children Kids Boy Trousers Denim Pull-on jeans in supersoft denim with a drawstring waist, and zip fly and press-stud. Side pockets, back pockets and slim legs with straight hems.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/072/0720876003.jpg
0857439002,0857439,Ryan shorts,274,Shorts,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,8755,Young Boy Shorts,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1025,Shorts,"Shorts in a cotton weave with an adjustable, elasticated waist, zip fly and button and straight legs. Diagonal front pockets, a coin pocket, back pockets, a hammer loop and a leg pocket.","Ryan shorts Shorts Garment Lower body Solid Black Dark Black Young Boy Shorts Children Sizes 134-170 Baby/Children Young Boy Shorts Shorts in a cotton weave with an adjustable, elasticated waist, zip fly and button and straight legs. Diagonal front pockets, a coin pocket, back pockets, a hammer loop and a leg pocket.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/085/0857439002.jpg
0759258001,0759258,Benny 2-P shorts,274,Shorts,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,8755,Young Boy Shorts,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1025,Shorts,"Shorts in a cotton weave with an elasticated drawstring waist, side pockets and a back pocket.","Benny 2-P shorts Shorts Garment Lower body Solid Black Dark Black Young Boy Shorts Children Sizes 134-170 Baby/Children Young Boy Shorts Shorts in a cotton weave with an elasticated drawstring waist, side pockets and a back pocket.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/075/0759258001.jpg
0620216039,0620216,MALAGA legging,273,Leggings/Tights,Garment Lower body,1010006,Dot,52,Pink,5,Bright,4,Pink,7920,Kids Girl Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Leggings in soft organic cotton jersey with an elasticated waist.,MALAGA legging Leggings/Tights Garment Lower body Dot Pink Bright Pink Kids Girl Jersey Basic Children Sizes 92-140 Baby/Children Girls Underwear & Basics Jersey Basic Leggings in soft organic cotton jersey with an elasticated waist.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/062/0620216039.jpg
0364297025,0364297,SWEATPANTS OC,272,Trousers,Garment Lower body,1010001,All over pattern,09,Black,4,Dark,5,Black,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,Trousers in sweatshirt fabric made from organic cotton with an elasticated drawstring waist and ribbed hems. Soft brushed inside.,SWEATPANTS OC Trousers Garment Lower body All over pattern Black Dark Black Baby basics Baby Sizes 50-98 Baby/Children Baby Essentials & Complements Jersey Basic Trousers in sweatshirt fabric made from organic cotton with an elasticated drawstring waist and ribbed hems. Soft brushed inside.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/036/0364297025.jpg
0774120001,0774120,Luna party shorts,274,Shorts,Garment Lower body,1010001,All over pattern,07,Grey,2,Medium Dusty,12,Grey,8717,Young Girl Trouser,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1009,Trousers,"Shorts in narrow-wale cotton corduroy with a glittery print. Zip fly and button, front and back pockets and sewn-in turn-ups at the hems.","Luna party shorts Shorts Garment Lower body All over pattern Grey Medium Dusty Grey Young Girl Trouser Children Sizes 134-170 Baby/Children Young Girl Trousers Shorts in narrow-wale cotton corduroy with a glittery print. Zip fly and button, front and back pockets and sewn-in turn-ups at the hems.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/077/0774120001.jpg
0801953001,0801953,Mars 2-pack trousers,272,Trousers,Garment Lower body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,8717,Young Girl Trouser,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1009,Trousers,"Slim-fit trousers in washed, stretch twill with an adjustable, elasticated waist, zip fly and button, fake front pockets, real back pockets and narrow hems.","Mars 2-pack trousers Trousers Garment Lower body Solid Greenish Khaki Medium Dusty Khaki green Young Girl Trouser Children Sizes 134-170 Baby/Children Young Girl Trousers Slim-fit trousers in washed, stretch twill with an adjustable, elasticated waist, zip fly and button, fake front pockets, real back pockets and narrow hems.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/080/0801953001.jpg
0731515002,0731515,SKINNY KNIT 79,272,Trousers,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,7917,Kids Girl Denim,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1016,Trousers Denim,"Slim-fit jeans in washed, superstretch denim for maximum mobility with an adjustable, elasticated waist, zip fly and button, fake front pockets, real back pockets and narrow hems.","SKINNY KNIT 79 Trousers Garment Lower body Denim Light Blue Dusty Light Blue Kids Girl Denim Children Sizes 92-140 Baby/Children Kids Girl Trousers Denim Slim-fit jeans in washed, superstretch denim for maximum mobility with an adjustable, elasticated waist, zip fly and button, fake front pockets, real back pockets and narrow hems.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/073/0731515002.jpg
0646164002,0646164,2P LEGGINGS FANCY,272,Trousers,Garment Lower body,1010023,Denim,09,Black,4,Dark,5,Black,7917,Kids Girl Denim,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1016,Trousers Denim,Leggings in soft stretch denim with an elasticated waist and  fake front pockets.,2P LEGGINGS FANCY Trousers Garment Lower body Denim Black Dark Black Kids Girl Denim Children Sizes 92-140 Baby/Children Kids Girl Trousers Denim Leggings in soft stretch denim with an elasticated waist and  fake front pockets.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/064/0646164002.jpg
0640033002,0640033,Cleo Skirt.,275,Skirt,Garment Lower body,1010017,Stripe,10,White,3,Light,9,White,7920,Kids Girl Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Flounced skirt in soft, patterned cotton jersey with an elasticated waist.","Cleo Skirt. Skirt Garment Lower body Stripe White Light White Kids Girl Jersey Basic Children Sizes 92-140 Baby/Children Girls Underwear & Basics Jersey Basic Flounced skirt in soft, patterned cotton jersey with an elasticated waist.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/064/0640033002.jpg
0395619012,0395619,Malcolm Skinny 5 pocket,272,Trousers,Garment Lower body,1010016,Solid,83,Dark Turquoise,4,Dark,7,Turquoise,8756,Young Boy Trouser,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1009,Trousers,5-pocket skinny-fit trousers in stretch cotton twill with an adjustable elasticated waist and zip fly.,Malcolm Skinny 5 pocket Trousers Garment Lower body Solid Dark Turquoise Dark Turquoise Young Boy Trouser Children Sizes 134-170 Baby/Children Young Boy Trousers 5-pocket skinny-fit trousers in stretch cotton twill with an adjustable elasticated waist and zip fly.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/039/0395619012.jpg
0739811001,0739811,SKINNY FANCY or open,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,7917,Kids Girl Denim,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1016,Trousers Denim,"Slim-fit jeans in washed, stretch denim with an adjustable, elasticated waist, zip fly and button, fake front pockets and real back pockets. Legs with patterned side stripes and narrow hems.","SKINNY FANCY or open Trousers Garment Lower body Denim Blue Medium Dusty Blue Kids Girl Denim Children Sizes 92-140 Baby/Children Kids Girl Trousers Denim Slim-fit jeans in washed, stretch denim with an adjustable, elasticated waist, zip fly and button, fake front pockets and real back pockets. Legs with patterned side stripes and narrow hems.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/073/0739811001.jpg
0693487001,0693487,TVP Nicolas roll-up,272,Trousers,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,6565,Baby Boy Woven,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1006,Woven/Jersey/Knitted mix Baby,"Trousers in a cotton weave that can be converted to shorts. Elasticated drawstring waist, fake side and leg pockets and legs that can be rolled up and secured with a tab and button.","TVP Nicolas roll-up Trousers Garment Lower body Solid Dark Blue Dark Blue Baby Boy Woven Baby Sizes 50-98 Baby/Children Baby Boy Woven/Jersey/Knitted mix Baby Trousers in a cotton weave that can be converted to shorts. Elasticated drawstring waist, fake side and leg pockets and legs that can be rolled up and secured with a tab and button.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/069/0693487001.jpg
